visit.id,GU,model,species,lifestage,area.delft,hab.area.suitable,pred.fish,pred.fish.suitable,med,mean,sd,med.suitable,mean.suitable,sd.suitable
1486,Transition,fuzzy,steelhead,spawner,338.46,1.89,0,0,0.23,0.22,0.084,0.628,0.578,0.1
1486,Bank,fuzzy,chinook,juvenile,490.84999999999997,7.470000000000001,0,0,0.117,0.165,0.113,0.522,0.503,0.044
1486,Glide-Run,fuzzy,chinook,juvenile,1582.55,148.77,82,82,0.184,0.205,0.145,0.482,0.507,0.092
1486,Margin Attached Bar,fuzzy,chinook,juvenile,371.88,45.82,0,0,0.241,0.26,0.166,0.509,0.492,0.044
1486,Pocket Pool,fuzzy,chinook,juvenile,3.25,0.53,0,0,0.26,0.286,0.145,0.53,0.518,0.052
1486,Pool,fuzzy,chinook,juvenile,391.62,144.64,237,237,0.34,0.352,0.214,0.535,0.566,0.13
1486,Riffle,fuzzy,chinook,juvenile,40.56,5.51,0,0,0.226,0.227,0.137,0.464,0.479,0.055
1486,Transition,fuzzy,chinook,juvenile,338.46,15.42,4,4,0.078,0.151,0.123,0.49,0.493,0.084
1494,Bank,nrei,steelhead,juvenile,640.73,46.7,77,77,41.984,32.554,44.518,63.257,57.951,24.055
1494,Glide-Run,nrei,steelhead,juvenile,1978.64,258.37,871,871,21.437,-44.415,110.786,43.51,33.894,42.627
1494,Margin Attached Bar,nrei,steelhead,juvenile,548.9399999999999,58.22,91,91,38.646,31.942,42.572,55.18,51.79,25.922
1494,Pocket Pool,nrei,steelhead,juvenile,1.67,0.38,1,1,39.047,14.178,57.209,41.82,25.011,44.849
1494,Pool,nrei,steelhead,juvenile,555.34,91.03,372,372,37.895,-7.373,96.279,49.673,38.526,49.379
1494,Rapid,nrei,steelhead,juvenile,16.01,0.42,3,3,-166.54,-141.161,69.863,35.569,19.32,52.194
1494,Transition,nrei,steelhead,juvenile,409.84,79.56,185,185,53.757,30.498,65.802,58.66,51.951,30.205
1494,Bank,fuzzy,chinook,spawner,640.73,141.331,10,10,0.369,0.338,0.2,0.503,0.525,0.099
1494,Glide-Run,fuzzy,chinook,spawner,1978.64,1452.381,29,29,0.549,0.509,0.138,0.584,0.579,0.083
1494,Margin Attached Bar,fuzzy,chinook,spawner,548.9399999999999,176.409,1,1,0.33,0.303,0.19,0.476,0.504,0.096
1494,Mid Channel Bar,fuzzy,chinook,spawner,3.27,3.03,0,0,0.522,0.527,0.083,0.532,0.538,0.075
1494,Pocket Pool,fuzzy,chinook,spawner,1.67,1.67,0,0,0.551,0.552,0.054,0.551,0.552,0.054
1494,Pool,fuzzy,chinook,spawner,555.34,436.79,9,9,0.557,0.529,0.148,0.584,0.592,0.09
1494,Rapid,fuzzy,chinook,spawner,16.01,8.58,0,0,0.41,0.424,0.102,0.503,0.504,0.068
1494,Transition,fuzzy,chinook,spawner,409.84,347.59999999999997,5,5,0.522,0.512,0.14,0.538,0.555,0.097
1494,Bank,fuzzy,steelhead,spawner,640.73,141.331,9,9,0.369,0.338,0.2,0.503,0.525,0.099
1494,Glide-Run,fuzzy,steelhead,spawner,1978.64,1452.381,42,42,0.549,0.509,0.138,0.584,0.579,0.083
1494,Margin Attached Bar,fuzzy,steelhead,spawner,548.9399999999999,176.409,2,2,0.33,0.303,0.19,0.476,0.504,0.096
1494,Mid Channel Bar,fuzzy,steelhead,spawner,3.27,3.03,0,0,0.522,0.527,0.083,0.532,0.538,0.075
1494,Pocket Pool,fuzzy,steelhead,spawner,1.67,1.67,0,0,0.551,0.552,0.054,0.551,0.552,0.054
1494,Pool,fuzzy,steelhead,spawner,555.34,436.79,15,15,0.557,0.529,0.148,0.584,0.592,0.09
1494,Rapid,fuzzy,steelhead,spawner,16.01,8.58,0,0,0.41,0.424,0.102,0.503,0.504,0.068
1494,Transition,fuzzy,steelhead,spawner,409.84,347.59999999999997,8,8,0.522,0.512,0.14,0.538,0.555,0.097
1494,Bank,fuzzy,chinook,juvenile,640.73,224.68,289,289,0.562,0.513,0.25,0.662,0.654,0.134
1494,Glide-Run,fuzzy,chinook,juvenile,1978.64,202.84,167,167,0.088,0.193,0.163,0.477,0.553,0.169
1494,Margin Attached Bar,fuzzy,chinook,juvenile,548.9399999999999,249.019,255,255,0.415,0.407,0.258,0.598,0.621,0.147
1494,Mid Channel Bar,fuzzy,chinook,juvenile,3.27,NA,0,0,0.088,0.115,0.05,NA,NA,NA
1494,Pocket Pool,fuzzy,chinook,juvenile,1.67,0.27,0,0,0.257,0.253,0.126,0.426,0.427,0.016
1494,Pool,fuzzy,chinook,juvenile,555.34,112.08,186,186,0.134,0.249,0.231,0.588,0.638,0.189
1494,Rapid,fuzzy,chinook,juvenile,16.01,0.28,0,0,0.083,0.098,0.064,0.459,0.467,0.05
1494,Transition,fuzzy,chinook,juvenile,409.84,198.471,91,91,0.394,0.38,0.2,0.507,0.543,0.127
1521,Bank,nrei,steelhead,juvenile,2513.948,44.33,154,154,34.736,27.591,53.65,64.727,58.729,24.076
1521,Glide-Run,nrei,steelhead,juvenile,10101.661,534.4,4053,4053,-12.718,-79.992,153.58,43.518,31.25,51.139
1521,Margin Attached Bar,nrei,steelhead,juvenile,3377.442,7.31,19,19,13.05,13.752,44.308,41.205,43.995,21.686
1521,Mid Channel Bar,nrei,steelhead,juvenile,40.5,0.07,1,1,56.315,53.679,7.272,56.315,53.679,7.272
1521,Pocket Pool,nrei,steelhead,juvenile,19.22,0.65,4,4,-145.067,-138.869,136.449,29.452,11.408,54.304
1521,Pool,nrei,steelhead,juvenile,1792.032,111.8,1149,1149,-50.072,-72.803,125.688,36.362,10.561,70.192
1521,Riffle,nrei,steelhead,juvenile,726.28,16.69,166,166,-182.225,-194.053,174.268,40.36,14.352,81.86
1521,Transition,nrei,steelhead,juvenile,2201.462,91.92,406,406,38.121,-8.243,124.869,59.827,53.602,28.17
1521,Bank,fuzzy,chinook,spawner,2513.948,4.15,0,0,0.276,0.277,0.05,0.408,0.408,0.002
1521,Glide-Run,fuzzy,chinook,spawner,10101.661,123.657,1,1,0.3,0.304,0.036,0.408,0.408,0.001
1521,Margin Attached Bar,fuzzy,chinook,spawner,3377.442,0,0,0,0.236,0.257,0.036,NA,NA,NA
1521,Mid Channel Bar,fuzzy,chinook,spawner,40.5,0.02,0,0,0.25,0.253,0.026,0.401,0.401,0.001
1521,Pocket Pool,fuzzy,chinook,spawner,19.22,NA,0,0,0.3,0.3,0,NA,NA,NA
1521,Pool,fuzzy,chinook,spawner,1792.032,17.91,0,0,0.314,0.313,0.054,0.408,0.408,0.002
1521,Riffle,fuzzy,chinook,spawner,726.28,28.501,0,0,0.3,0.319,0.032,0.408,0.407,0.002
1521,Transition,fuzzy,chinook,spawner,2201.462,77.50200000000001,2,2,0.3,0.291,0.047,0.408,0.408,0.002
1521,Bank,fuzzy,steelhead,spawner,2513.948,0,0,0,0.078,0.123,0.07,NA,NA,NA
1521,Glide-Run,fuzzy,steelhead,spawner,10101.661,0,0,0,0.201,0.167,0.071,NA,NA,NA
1521,Margin Attached Bar,fuzzy,steelhead,spawner,3377.442,0,0,0,0.078,0.103,0.051,NA,NA,NA
1521,Mid Channel Bar,fuzzy,steelhead,spawner,40.5,0,0,0,0.078,0.087,0.048,NA,NA,NA
1521,Pocket Pool,fuzzy,steelhead,spawner,19.22,0,0,0,0.193,0.173,0.06,NA,NA,NA
1521,Pool,fuzzy,steelhead,spawner,1792.032,0,0,0,0.213,0.207,0.052,NA,NA,NA
1521,Riffle,fuzzy,steelhead,spawner,726.28,0,0,0,0.23,0.233,0.051,NA,NA,NA
1521,Transition,fuzzy,steelhead,spawner,2201.462,0,0,0,0.078,0.137,0.084,NA,NA,NA
1521,Bank,fuzzy,chinook,juvenile,2513.948,569.707,987,987,0.483,0.405,0.209,0.56,0.555,0.072
1521,Glide-Run,fuzzy,chinook,juvenile,10101.661,2655.1139999999996,1464,1464,0.289,0.289,0.156,0.461,0.482,0.072
1521,Margin Attached Bar,fuzzy,chinook,juvenile,3377.442,126.152,237,237,0.326,0.314,0.219,0.564,0.548,0.07
1521,Mid Channel Bar,fuzzy,chinook,juvenile,40.5,8.33,0,0,0.348,0.316,0.127,0.427,0.432,0.033
1521,Pocket Pool,fuzzy,chinook,juvenile,19.22,0.39,0,0,0.249,0.225,0.113,0.404,0.404,0.002
1521,Pool,fuzzy,chinook,juvenile,1792.032,331.771,258,258,0.279,0.292,0.137,0.439,0.491,0.122
1521,Riffle,fuzzy,chinook,juvenile,726.28,72.08,74,74,0.078,0.178,0.137,0.49,0.497,0.063
1521,Transition,fuzzy,chinook,juvenile,2201.462,982.5260000000001,944,944,0.42,0.371,0.181,0.517,0.517,0.065
1545,Bank,nrei,steelhead,juvenile,37.44,0.53,0,0,-23.751,-27.216,39.923,9.417,9.556,11.388
1545,Chute,nrei,steelhead,juvenile,16.12,3.36,5,5,-28.409,-76.731,134.636,23.535,23.327,32.467
1545,Glide-Run,nrei,steelhead,juvenile,141.007,20.99,33,33,-62.152,-95.356,103.926,18.412,17.597,29.608
1545,Margin Attached Bar,nrei,steelhead,juvenile,64.283,0.02,0,0,-29.051,-29.289,7.539,4.707,4.707,2.764
1545,Mid Channel Bar,nrei,steelhead,juvenile,57.21,0.12,0,0,-32.279,-39.205,39.135,5.733,6.357,4.36
1545,Pocket Pool,nrei,steelhead,juvenile,2.5100000000000002,0.56,2,2,-154.764,-128.074,107.03,28.756,4.785,74.704
1545,Pool,nrei,steelhead,juvenile,14.01,5.91,4,4,-68.274,-68.663,108.214,49.581,39.04,34.685
1545,Rapid,nrei,steelhead,juvenile,32.6,2.91,9,9,-145.445,-148.879,147.076,14.821,13.807,29.733
1545,Riffle,nrei,steelhead,juvenile,6.8500000000000005,0.49,2,2,-152.947,-141.049,119.13,11.172,5.958,34.58
1545,Transition,nrei,steelhead,juvenile,66.37,1.74,5,5,-28.47,-58.55,69.098,6.581,6.129,11.904
1545,Bank,fuzzy,chinook,spawner,37.44,2.4099999999999997,0,0,0.174,0.2,0.138,0.484,0.504,0.09
1545,Chute,fuzzy,chinook,spawner,16.12,4.44,0,0,0.335,0.368,0.203,0.561,0.576,0.114
1545,Glide-Run,fuzzy,chinook,spawner,141.007,39.59,0,0,0.3,0.326,0.169,0.509,0.536,0.111
1545,Margin Attached Bar,fuzzy,chinook,spawner,64.283,0.07,0,0,0.078,0.1,0.059,0.41,0.418,0.019
1545,Mid Channel Bar,fuzzy,chinook,spawner,57.21,0.64,0,0,0.078,0.131,0.095,0.467,0.468,0.043
1545,Pocket Pool,fuzzy,chinook,spawner,2.5100000000000002,0.22,0,0,0.3,0.33,0.102,0.587,0.615,0.169
1545,Pool,fuzzy,chinook,spawner,14.01,6.25,1,1,0.36,0.476,0.208,0.717,0.679,0.148
1545,Rapid,fuzzy,chinook,spawner,32.6,4.99,0,0,0.299,0.3,0.126,0.489,0.523,0.107
1545,Riffle,fuzzy,chinook,spawner,6.8500000000000005,1.4,0,0,0.3,0.319,0.118,0.497,0.512,0.082
1545,Transition,fuzzy,chinook,spawner,66.37,1.3599999999999999,0,0,0.078,0.159,0.105,0.452,0.468,0.056
1545,Bank,fuzzy,steelhead,spawner,37.44,2.42,0,0,0.078,0.159,0.149,0.491,0.507,0.091
1545,Chute,fuzzy,steelhead,spawner,16.12,4.44,0,0,0.335,0.368,0.203,0.561,0.576,0.114
1545,Glide-Run,fuzzy,steelhead,spawner,141.007,39.59,0,0,0.3,0.324,0.17,0.51,0.537,0.111
1545,Margin Attached Bar,fuzzy,steelhead,spawner,64.283,0.1,0,0,0.078,0.091,0.053,0.41,0.422,0.028
1545,Mid Channel Bar,fuzzy,steelhead,spawner,57.21,0.64,0,0,0.078,0.108,0.089,0.467,0.468,0.043
1545,Pocket Pool,fuzzy,steelhead,spawner,2.5100000000000002,0.22,0,0,0.3,0.291,0.125,0.587,0.615,0.169
1545,Pool,fuzzy,steelhead,spawner,14.01,6.25,1,1,0.36,0.476,0.208,0.717,0.679,0.148
1545,Rapid,fuzzy,steelhead,spawner,32.6,5.04,0,0,0.254,0.272,0.14,0.492,0.522,0.108
1545,Riffle,fuzzy,steelhead,spawner,6.8500000000000005,1.46,0,0,0.275,0.305,0.138,0.513,0.525,0.085
1545,Transition,fuzzy,steelhead,spawner,66.37,1.3599999999999999,0,0,0.078,0.132,0.106,0.452,0.468,0.056
1545,Bank,fuzzy,chinook,juvenile,37.44,1.3599999999999999,0,0,0.078,0.139,0.119,0.474,0.484,0.063
1545,Chute,fuzzy,chinook,juvenile,16.12,1.38,0,0,0.084,0.178,0.158,0.489,0.513,0.089
1545,Glide-Run,fuzzy,chinook,juvenile,141.007,8.514999999999999,12,12,0.08,0.136,0.12,0.487,0.508,0.088
1545,Margin Attached Bar,fuzzy,chinook,juvenile,64.283,0.04,0,0,0.078,0.086,0.036,0.44,0.436,0.012
1545,Mid Channel Bar,fuzzy,chinook,juvenile,57.21,0.25,0,0,0.078,0.098,0.065,0.442,0.45,0.037
1545,Pocket Pool,fuzzy,chinook,juvenile,2.5100000000000002,0.06,0,0,0.078,0.104,0.081,0.498,0.488,0.042
1545,Pool,fuzzy,chinook,juvenile,14.01,0.34,1,1,0.08,0.122,0.093,0.476,0.516,0.1
1545,Rapid,fuzzy,chinook,juvenile,32.6,1.7000000000000002,0,0,0.078,0.131,0.113,0.471,0.495,0.08
1545,Riffle,fuzzy,chinook,juvenile,6.8500000000000005,0.58,0,0,0.078,0.146,0.125,0.474,0.476,0.056
1545,Transition,fuzzy,chinook,juvenile,66.37,0.495,1,1,0.078,0.102,0.069,0.457,0.477,0.062
1549,Bank,nrei,steelhead,juvenile,79.12,0,0,0,-31.786,-28.302,10.423,NA,NA,NA
1549,Glide-Run,nrei,steelhead,juvenile,186.4,5.3,14,14,-20.294,-19.37,12.371,6.26,8.641,11.607
1549,Pocket Pool,nrei,steelhead,juvenile,3.63,1.2999999999999998,2,2,-2.689,-9.403,17.829,7.541,7.953,3.765
1549,Pool,nrei,steelhead,juvenile,22.259999999999998,8.28,7,7,0.352,1.978,15.896,18.079,19.097,9.333
1549,Riffle,nrei,steelhead,juvenile,5.2700000000000005,1.49,0,0,-1.052,-2.294,17.295,13.875,14.45,8.089
1549,Transition,nrei,steelhead,juvenile,126.84,NA,0,0,-33.609,-32.68,4.051,NA,NA,NA
1549,Bank,fuzzy,chinook,spawner,79.12,0.01,0,0,0.229,0.171,0.078,0.432,0.432,0
1549,Glide-Run,fuzzy,chinook,spawner,186.4,2.28,0,0,0.078,0.148,0.088,0.443,0.469,0.072
1549,Margin Attached Bar,fuzzy,chinook,spawner,90.21,NA,0,0,NA,NA,NA,NA,NA,NA
1549,Mid Channel Bar,fuzzy,chinook,spawner,0.01,NA,0,0,NA,NA,NA,NA,NA,NA
1549,Pocket Pool,fuzzy,chinook,spawner,3.63,1.26,0,0,0.352,0.324,0.143,0.461,0.462,0.037
1549,Pond,fuzzy,chinook,spawner,2.17,NA,0,0,NA,NA,NA,NA,NA,NA
1549,Pool,fuzzy,chinook,spawner,22.259999999999998,6.87,0,0,0.282,0.347,0.125,0.524,0.519,0.067
1549,Riffle,fuzzy,chinook,spawner,5.2700000000000005,1.8800000000000001,0,0,0.3,0.305,0.196,0.524,0.517,0.064
1549,Transition,fuzzy,chinook,spawner,126.84,NA,0,0,0.078,0.131,0.072,NA,NA,NA
1549,Bank,fuzzy,steelhead,spawner,79.12,0.01,0,0,0.078,0.081,0.031,0.432,0.432,0
1549,Glide-Run,fuzzy,steelhead,spawner,186.4,2.4299999999999997,0,0,0.078,0.096,0.066,0.444,0.47,0.071
1549,Margin Attached Bar,fuzzy,steelhead,spawner,90.21,NA,0,0,NA,NA,NA,NA,NA,NA
1549,Mid Channel Bar,fuzzy,steelhead,spawner,0.01,NA,0,0,NA,NA,NA,NA,NA,NA
1549,Pocket Pool,fuzzy,steelhead,spawner,3.63,1.26,0,0,0.352,0.295,0.171,0.461,0.462,0.037
1549,Pond,fuzzy,steelhead,spawner,2.17,NA,0,0,NA,NA,NA,NA,NA,NA
1549,Pool,fuzzy,steelhead,spawner,22.259999999999998,7.22,0,0,0.128,0.245,0.206,0.539,0.529,0.058
1549,Riffle,fuzzy,steelhead,spawner,5.2700000000000005,1.8800000000000001,0,0,0.3,0.302,0.199,0.524,0.517,0.064
1549,Transition,fuzzy,steelhead,spawner,126.84,NA,0,0,0.078,0.078,0.002,NA,NA,NA
1549,Bank,fuzzy,chinook,juvenile,79.12,0.07,0,0,0.078,0.114,0.098,0.549,0.532,0.117
1549,Glide-Run,fuzzy,chinook,juvenile,186.4,4.1499999999999995,1,1,0.078,0.109,0.086,0.444,0.467,0.083
1549,Pocket Pool,fuzzy,chinook,juvenile,3.63,0.5,0,0,0.292,0.272,0.144,0.46,0.478,0.059
1549,Pool,fuzzy,chinook,juvenile,22.259999999999998,18.3,19,19,0.501,0.504,0.129,0.521,0.544,0.099
1549,Riffle,fuzzy,chinook,juvenile,5.2700000000000005,1.63,1,1,0.245,0.293,0.213,0.543,0.55,0.094
1549,Transition,fuzzy,chinook,juvenile,126.84,0.01,0,0,0.078,0.079,0.01,0.447,0.447,0
157,Bank,nrei,steelhead,juvenile,33.43,0.13,0,0,-36.909,-34.943,36.647,5.801,-17.944,73.021
157,Cascade,nrei,steelhead,juvenile,14.64,0.53,1,1,-33.305,-31.727,22.232,13.949,12.213,22.262
157,Glide-Run,nrei,steelhead,juvenile,36.456,3.39,4,4,-16.773,-19.941,31.832,8.344,6.866,22.596
157,Margin Attached Bar,nrei,steelhead,juvenile,115.35000000000001,NA,0,0,-37.78,-37.457,11.655,NA,NA,NA
157,Mid Channel Bar,nrei,steelhead,juvenile,36.119,NA,0,0,-31.629,-30.81,7.079,NA,NA,NA
157,Pocket Pool,nrei,steelhead,juvenile,5.48,3.48,4,4,25.765,26.257,20.724,28.409,29.987,18.265
157,Pool,nrei,steelhead,juvenile,14.36,9.77,6,6,27.293,24.428,35.24,35.176,36.421,20.467
157,Rapid,nrei,steelhead,juvenile,102.693,7.75,15,15,-21.704,-26.667,39.913,11.174,11.288,20.506
157,Riffle,nrei,steelhead,juvenile,9.61,1.87,1,1,-11.903,-8.928,22.633,17.141,17.916,15.208
157,Transition,nrei,steelhead,juvenile,64.672,0.09999999999999999,1,1,-31.774,-37.274,26.795,3.612,4.065,3.837
157,Bank,fuzzy,chinook,spawner,33.43,0.21000000000000002,0,0,0.078,0.119,0.116,0.581,0.567,0.089
157,Cascade,fuzzy,chinook,spawner,14.64,0.39,0,0,0.078,0.097,0.086,0.543,0.548,0.107
157,Glide-Run,fuzzy,chinook,spawner,36.456,1.13,0,0,0.078,0.15,0.113,0.44,0.461,0.056
157,Margin Attached Bar,fuzzy,chinook,spawner,115.35000000000001,0,0,0,0.078,0.083,0.034,NA,NA,NA
157,Mid Channel Bar,fuzzy,chinook,spawner,36.119,NA,0,0,0.078,0.078,0,NA,NA,NA
157,Pocket Pool,fuzzy,chinook,spawner,5.48,1.3,0,0,0.375,0.354,0.087,0.422,0.43,0.026
157,Pool,fuzzy,chinook,spawner,14.36,4.71,0,0,0.331,0.322,0.266,0.504,0.619,0.215
157,Rapid,fuzzy,chinook,spawner,102.693,4.02,0,0,0.078,0.129,0.105,0.442,0.45,0.037
157,Riffle,fuzzy,chinook,spawner,9.61,1.42,0,0,0.078,0.19,0.179,0.457,0.526,0.149
157,Transition,fuzzy,chinook,spawner,64.672,0.08,0,0,0.078,0.091,0.056,0.469,0.465,0.031
157,Bank,fuzzy,steelhead,spawner,33.43,0.21000000000000002,0,0,0.078,0.119,0.116,0.581,0.567,0.089
157,Cascade,fuzzy,steelhead,spawner,14.64,0.39,0,0,0.078,0.097,0.086,0.543,0.548,0.107
157,Glide-Run,fuzzy,steelhead,spawner,36.456,1.13,0,0,0.078,0.15,0.113,0.44,0.461,0.056
157,Margin Attached Bar,fuzzy,steelhead,spawner,115.35000000000001,0,0,0,0.078,0.083,0.034,NA,NA,NA
157,Mid Channel Bar,fuzzy,steelhead,spawner,36.119,NA,0,0,0.078,0.078,0,NA,NA,NA
157,Pocket Pool,fuzzy,steelhead,spawner,5.48,1.3,0,0,0.375,0.354,0.087,0.422,0.43,0.026
157,Pool,fuzzy,steelhead,spawner,14.36,4.71,0,0,0.331,0.322,0.266,0.504,0.619,0.215
157,Rapid,fuzzy,steelhead,spawner,102.693,4.02,0,0,0.078,0.129,0.105,0.442,0.45,0.037
157,Riffle,fuzzy,steelhead,spawner,9.61,1.42,0,0,0.078,0.19,0.179,0.457,0.526,0.149
157,Transition,fuzzy,steelhead,spawner,64.672,0.08,0,0,0.078,0.091,0.056,0.469,0.465,0.031
157,Bank,fuzzy,chinook,juvenile,33.43,0.42,0,0,0.078,0.146,0.142,0.474,0.511,0.096
157,Cascade,fuzzy,chinook,juvenile,14.64,0.07,0,0,0.078,0.089,0.05,0.432,0.448,0.061
157,Glide-Run,fuzzy,chinook,juvenile,36.456,1.35,0,0,0.078,0.142,0.113,0.477,0.487,0.073
157,Margin Attached Bar,fuzzy,chinook,juvenile,115.35000000000001,0,0,0,0.078,0.088,0.046,NA,NA,NA
157,Mid Channel Bar,fuzzy,chinook,juvenile,36.119,0,0,0,0.078,0.078,0,NA,NA,NA
157,Pocket Pool,fuzzy,chinook,juvenile,5.48,2.65,1,1,0.464,0.463,0.156,0.558,0.555,0.098
157,Pool,fuzzy,chinook,juvenile,14.36,10.42,18,18,0.573,0.532,0.232,0.647,0.648,0.128
157,Rapid,fuzzy,chinook,juvenile,102.693,3.84,0,0,0.078,0.124,0.102,0.478,0.486,0.058
157,Riffle,fuzzy,chinook,juvenile,9.61,1.02,0,0,0.078,0.18,0.16,0.549,0.552,0.105
157,Transition,fuzzy,chinook,juvenile,64.672,0.03,0,0,0.078,0.087,0.042,0.438,0.453,0.049
1587,Bank,nrei,steelhead,juvenile,353.89,25.031,11,11,0.07,7.421,34.46,33.571,37.722,25.277
1587,Glide-Run,nrei,steelhead,juvenile,1688.511,1138.509,787,787,33.972,0.377,76.061,45.571,42.571,22.821
1587,Margin Attached Bar,nrei,steelhead,juvenile,631.02,7.21,6,6,-19.4,-14.377,23.466,12.298,13.188,10.119
1587,Pocket Pool,nrei,steelhead,juvenile,22.84,14.13,11,11,22.042,-26.422,83.467,36.62,28.425,27.96
1587,Pool,nrei,steelhead,juvenile,83.35,58.97,58,58,30.996,-4.916,74.196,40.85,35.219,28.926
1587,Riffle,nrei,steelhead,juvenile,94.74,45.32,36,36,6.117,-25.802,78.516,34.877,30.79,27.148
1587,Transition,nrei,steelhead,juvenile,451.769,105.64999999999999,43,43,3.597,4.43,43.987,36.63,37.016,21.736
1587,Bank,fuzzy,chinook,spawner,353.89,18.391,2,2,0.195,0.258,0.135,0.502,0.517,0.09
1587,Glide-Run,fuzzy,chinook,spawner,1688.511,1338.558,21,21,0.52,0.47,0.109,0.52,0.516,0.051
1587,Margin Attached Bar,fuzzy,chinook,spawner,631.02,2.72,0,0,0.187,0.177,0.099,0.427,0.437,0.028
1587,Pocket Pool,fuzzy,chinook,spawner,22.84,21.51,2,2,0.524,0.522,0.068,0.524,0.532,0.055
1587,Pool,fuzzy,chinook,spawner,83.35,82.83,6,6,0.538,0.599,0.12,0.538,0.6,0.119
1587,Riffle,fuzzy,chinook,spawner,94.74,72.9,0,0,0.53,0.471,0.112,0.536,0.518,0.033
1587,Transition,fuzzy,chinook,spawner,451.769,80.89099999999999,0,0,0.195,0.279,0.139,0.508,0.497,0.05
1587,Bank,fuzzy,steelhead,spawner,353.89,18.811,2,2,0.078,0.197,0.176,0.53,0.532,0.086
1587,Glide-Run,fuzzy,steelhead,spawner,1688.511,1290.388,29,29,0.485,0.446,0.124,0.499,0.5,0.055
1587,Margin Attached Bar,fuzzy,steelhead,spawner,631.02,3.15,0,0,0.078,0.129,0.111,0.441,0.453,0.035
1587,Pocket Pool,fuzzy,steelhead,spawner,22.84,19.13,2,2,0.501,0.498,0.084,0.514,0.527,0.057
1587,Pool,fuzzy,steelhead,spawner,83.35,81.29,6,6,0.53,0.586,0.131,0.533,0.591,0.128
1587,Riffle,fuzzy,steelhead,spawner,94.74,70.01,0,0,0.497,0.439,0.134,0.505,0.498,0.032
1587,Transition,fuzzy,steelhead,spawner,451.769,78.461,2,2,0.099,0.227,0.179,0.51,0.504,0.057
1587,Bank,fuzzy,chinook,juvenile,353.89,34.262,42,42,0.078,0.251,0.223,0.528,0.552,0.108
1587,Glide-Run,fuzzy,chinook,juvenile,1688.511,684.49,562,562,0.356,0.351,0.145,0.482,0.495,0.07
1587,Margin Attached Bar,fuzzy,chinook,juvenile,631.02,4.63,1,1,0.078,0.143,0.129,0.429,0.456,0.059
1587,Pocket Pool,fuzzy,chinook,juvenile,22.84,0.46,0,0,0.228,0.251,0.081,0.422,0.444,0.044
1587,Pool,fuzzy,chinook,juvenile,83.35,10.83,4,4,0.226,0.273,0.108,0.451,0.461,0.046
1587,Riffle,fuzzy,chinook,juvenile,94.74,17.54,1,1,0.222,0.274,0.117,0.454,0.457,0.037
1587,Transition,fuzzy,chinook,juvenile,451.769,101.599,97,97,0.128,0.248,0.193,0.492,0.506,0.073
1596,Bank,nrei,steelhead,juvenile,791.38,20.03,42,42,26.675,21.608,46.347,54.267,51.569,22.085
1596,Glide-Run,nrei,steelhead,juvenile,2336.76,123.5,433,433,-155.58,-138.815,155.442,46.799,43.421,29.229
1596,Margin Attached Bar,nrei,steelhead,juvenile,1230.461,6.87,11,11,-9.006,0.419,33.114,35.613,37.431,21.803
1596,Mid Channel Bar,nrei,steelhead,juvenile,306.54,0.66,1,1,6.379,5.561,12.725,12.553,12.421,7.684
1596,Pocket Pool,nrei,steelhead,juvenile,6.12,0.16,2,2,-144.414,-141.611,65.25,-7.172,-14.954,40.813
1596,Pool,nrei,steelhead,juvenile,649.321,51.11,216,216,-148.726,-104.684,131.651,53.628,48.748,30.11
1596,Riffle,nrei,steelhead,juvenile,98.25,5.8100000000000005,16,16,-164.532,-128.284,112.486,40.338,39.549,24.809
1596,Transition,nrei,steelhead,juvenile,2168.778,223.35,581,581,14.78,-26.338,97.336,47.022,44.725,24.896
1596,Bank,fuzzy,chinook,spawner,791.38,14.657,0,0,0.237,0.267,0.08,0.482,0.484,0.052
1596,Glide-Run,fuzzy,chinook,spawner,2336.76,101.97200000000001,2,2,0.3,0.312,0.056,0.528,0.524,0.065
1596,Margin Attached Bar,fuzzy,chinook,spawner,1230.461,9.67,0,0,0.23,0.247,0.085,0.522,0.516,0.065
1596,Mid Channel Bar,fuzzy,chinook,spawner,306.54,NA,0,0,0.232,0.236,0.008,NA,NA,NA
1596,Pocket Pool,fuzzy,chinook,spawner,6.12,NA,0,0,0.3,0.3,0,NA,NA,NA
1596,Pool,fuzzy,chinook,spawner,649.321,43.279,2,2,0.3,0.318,0.064,0.525,0.528,0.076
1596,Riffle,fuzzy,chinook,spawner,98.25,NA,0,0,0.3,0.3,0.001,NA,NA,NA
1596,Transition,fuzzy,chinook,spawner,2168.778,102.802,1,1,0.3,0.291,0.068,0.485,0.498,0.064
1596,Bank,fuzzy,steelhead,spawner,791.38,14.387,0,0,0.078,0.124,0.119,0.479,0.484,0.051
1596,Glide-Run,fuzzy,steelhead,spawner,2336.76,90.851,3,3,0.225,0.204,0.102,0.538,0.53,0.067
1596,Margin Attached Bar,fuzzy,steelhead,spawner,1230.461,9.52,0,0,0.078,0.111,0.11,0.524,0.518,0.064
1596,Mid Channel Bar,fuzzy,steelhead,spawner,306.54,NA,0,0,0.078,0.078,0,NA,NA,NA
1596,Pocket Pool,fuzzy,steelhead,spawner,6.12,NA,0,0,0.23,0.23,0,NA,NA,NA
1596,Pool,fuzzy,steelhead,spawner,649.321,41.489000000000004,2,2,0.218,0.211,0.125,0.531,0.53,0.076
