visit.id,UnitForm,model,species,lifestage,area.delft,hab.area.suitable,pred.fish,pred.fish.suitable,med,mean,sd,med.suitable,mean.suitable,sd.suitable
1494,Bowl Transition,fuzzy,chinook,spawner,257.02,154.69,2,2,0.462,0.46,0.132,0.564,0.553,0.08
1494,Mound,fuzzy,chinook,spawner,590.46,202.319,1,1,0.345,0.31,0.192,0.48,0.505,0.093
1494,Mound Transition,fuzzy,chinook,spawner,362.14,309.83,3,3,0.522,0.506,0.132,0.536,0.546,0.087
1494,Plane,fuzzy,chinook,spawner,852.28,677.011,10,10,0.553,0.523,0.132,0.575,0.576,0.087
1494,Trough,fuzzy,chinook,spawner,940.0799999999999,668.329,19,19,0.555,0.509,0.147,0.596,0.59,0.082
1494,Wall,fuzzy,chinook,spawner,595.81,117.41999999999999,10,10,0.357,0.332,0.2,0.499,0.528,0.105
1494,Bowl,fuzzy,steelhead,spawner,557.0699999999999,438.52,15,15,0.557,0.529,0.148,0.584,0.592,0.09
1494,Bowl Transition,fuzzy,steelhead,spawner,257.02,154.69,6,6,0.462,0.46,0.132,0.564,0.553,0.08
1494,Mound,fuzzy,steelhead,spawner,590.46,202.319,2,2,0.345,0.31,0.192,0.48,0.505,0.093
1494,Mound Transition,fuzzy,steelhead,spawner,362.14,309.83,4,4,0.522,0.506,0.132,0.536,0.546,0.087
1494,Plane,fuzzy,steelhead,spawner,852.28,677.011,17,17,0.553,0.523,0.132,0.575,0.576,0.087
1494,Trough,fuzzy,steelhead,spawner,940.0799999999999,668.329,23,23,0.555,0.509,0.147,0.596,0.59,0.082
1494,Wall,fuzzy,steelhead,spawner,595.81,117.41999999999999,9,9,0.357,0.332,0.2,0.499,0.528,0.105
1494,Bowl,fuzzy,chinook,juvenile,557.0699999999999,112.36,186,186,0.134,0.249,0.23,0.588,0.638,0.189
1494,Bowl Transition,fuzzy,chinook,juvenile,257.02,19.73,14,14,0.084,0.16,0.152,0.501,0.557,0.158
1494,Mound,fuzzy,chinook,juvenile,590.46,260.669,247,247,0.406,0.397,0.255,0.59,0.613,0.143
1494,Mound Transition,fuzzy,chinook,juvenile,362.14,178.552,75,75,0.398,0.382,0.196,0.504,0.54,0.123
1494,Plane,fuzzy,chinook,juvenile,852.28,150.18,86,86,0.2,0.239,0.178,0.471,0.529,0.145
1494,Trough,fuzzy,chinook,juvenile,940.0799999999999,58.02,93,93,0.087,0.17,0.156,0.537,0.637,0.206
1494,Wall,fuzzy,chinook,juvenile,595.81,208.159,287,287,0.596,0.538,0.245,0.674,0.664,0.133
1521,Bowl,nrei,steelhead,juvenile,1811.252,112.45,1153,1153,-50.191,-73.38,125.934,36.321,10.565,70.124
1521,Bowl Transition,nrei,steelhead,juvenile,1656.376,57.88999999999999,445,445,-199.64,-186.314,190.911,44.67,35.579,53.118
1521,Mound,nrei,steelhead,juvenile,3428.841,11.73,35,35,27.877,24.972,43.564,47.43,48.175,22.625
1521,Mound Transition,nrei,steelhead,juvenile,1684.219,68.98,285,285,44.405,10.659,89.56,61.588,55.111,23.999
1521,Plane,nrei,steelhead,juvenile,4276.269,242.41,1633,1633,33.07,-27.831,113.363,46.146,38.783,42.028
1521,Saddle,nrei,steelhead,juvenile,704.931,16.69,166,166,-181.68,-193.393,175.258,40.36,14.352,81.86
1521,Trough,nrei,steelhead,juvenile,4712.28,257.33,2096,2096,-7.623,-66.539,136.672,41.678,25.81,55.321
1521,Wall,nrei,steelhead,juvenile,2503.069,39.980000000000004,139,139,31.071,25.643,54.527,65.013,59.083,24.187
1521,Bowl,fuzzy,chinook,spawner,1811.252,17.91,0,0,0.3,0.313,0.054,0.408,0.408,0.002
1521,Bowl Transition,fuzzy,chinook,spawner,1656.376,51.807,1,1,0.3,0.302,0.04,0.408,0.408,0.002
1521,Mound,fuzzy,chinook,spawner,3428.841,0.02,0,0,0.249,0.264,0.039,0.401,0.401,0.001
1521,Mound Transition,fuzzy,chinook,spawner,1684.219,24.371,1,1,0.296,0.285,0.043,0.408,0.408,0.002
1521,Plane,fuzzy,chinook,spawner,4276.269,50.331,1,1,0.3,0.301,0.038,0.408,0.408,0.002
1521,Saddle,fuzzy,chinook,spawner,704.931,28.501,0,0,0.3,0.32,0.033,0.408,0.407,0.002
1521,Trough,fuzzy,chinook,spawner,4712.28,74.69999999999999,0,0,0.3,0.307,0.035,0.408,0.408,0.001
1521,Wall,fuzzy,chinook,spawner,2503.069,4.16,0,0,0.27,0.275,0.05,0.408,0.408,0.002
1521,Bowl,fuzzy,steelhead,spawner,1811.252,0,0,0,0.213,0.206,0.052,NA,NA,NA
1521,Bowl Transition,fuzzy,steelhead,spawner,1656.376,0,0,0,0.23,0.195,0.071,NA,NA,NA
1521,Mound,fuzzy,steelhead,spawner,3428.841,0,0,0,0.078,0.107,0.056,NA,NA,NA
1521,Mound Transition,fuzzy,steelhead,spawner,1684.219,0,0,0,0.078,0.127,0.072,NA,NA,NA
1521,Plane,fuzzy,steelhead,spawner,4276.269,0,0,0,0.13,0.149,0.073,NA,NA,NA
1521,Saddle,fuzzy,steelhead,spawner,704.931,0,0,0,0.23,0.233,0.051,NA,NA,NA
1521,Trough,fuzzy,steelhead,spawner,4712.28,0,0,0,0.208,0.175,0.069,NA,NA,NA
1521,Wall,fuzzy,steelhead,spawner,2503.069,0,0,0,0.078,0.122,0.069,NA,NA,NA
1521,Bowl,fuzzy,chinook,juvenile,1811.252,332.161,258,258,0.278,0.291,0.137,0.439,0.491,0.122
1521,Bowl Transition,fuzzy,chinook,juvenile,1656.376,282.034,282,282,0.078,0.212,0.173,0.488,0.516,0.105
1521,Mound,fuzzy,chinook,juvenile,3428.841,179.841,311,311,0.379,0.341,0.215,0.557,0.543,0.068
1521,Mound Transition,fuzzy,chinook,juvenile,1684.219,774.779,627,627,0.417,0.37,0.176,0.51,0.511,0.063
1521,Plane,fuzzy,chinook,juvenile,4276.269,1503.154,1001,1001,0.356,0.334,0.151,0.467,0.486,0.068
1521,Saddle,fuzzy,chinook,juvenile,704.931,72.08,74,74,0.078,0.18,0.138,0.49,0.497,0.063
1521,Trough,fuzzy,chinook,juvenile,4712.28,1079.292,498,498,0.285,0.283,0.146,0.456,0.478,0.067
1521,Wall,fuzzy,chinook,juvenile,2503.069,524.369,913,913,0.471,0.398,0.212,0.561,0.555,0.074
1545,Bowl,nrei,steelhead,juvenile,16.52,6.47,6,6,-94.27,-78.145,110.182,47.147,35.614,41.75
1545,Bowl Transition,nrei,steelhead,juvenile,58.370000000000005,9.35,25,25,-157.908,-151.629,136.349,22.383,20.433,31.895
1545,Mound,nrei,steelhead,juvenile,119.571,0.13999999999999999,0,0,-31.26,-35.786,32.29,5.733,6.121,4.127
1545,Mound Transition,nrei,steelhead,juvenile,37.54,0.46,0,0,-29.873,-37.307,33.907,6.835,8.16,6.612
1545,Plane,nrei,steelhead,juvenile,76.11,4.06,8,8,-26.622,-53.928,67.46,7.01,7.695,18.683
1545,Saddle,nrei,steelhead,juvenile,6.8500000000000005,0.49,2,2,-152.947,-141.049,119.13,11.172,5.958,34.58
1545,Trough,nrei,steelhead,juvenile,85.999,15.13,19,19,-45.248,-77.164,90.088,18.095,17.418,29.589
1545,Wall,nrei,steelhead,juvenile,37.44,0.53,0,0,-23.751,-27.216,39.923,9.417,9.556,11.388
1545,Bowl,fuzzy,chinook,spawner,16.52,6.47,1,1,0.314,0.454,0.203,0.713,0.677,0.149
1545,Bowl Transition,fuzzy,chinook,spawner,58.370000000000005,12.76,0,0,0.3,0.35,0.138,0.545,0.569,0.128
1545,Mound,fuzzy,chinook,spawner,119.571,0.7100000000000001,0,0,0.078,0.114,0.081,0.454,0.463,0.044
1545,Mound Transition,fuzzy,chinook,spawner,37.54,1.07,0,0,0.078,0.132,0.106,0.457,0.473,0.062
1545,Plane,fuzzy,chinook,spawner,76.11,10.25,0,0,0.208,0.236,0.154,0.473,0.489,0.072
1545,Saddle,fuzzy,chinook,spawner,6.8500000000000005,1.4,0,0,0.3,0.319,0.118,0.497,0.512,0.082
1545,Trough,fuzzy,chinook,spawner,85.999,26.3,0,0,0.313,0.349,0.167,0.518,0.542,0.109
1545,Wall,fuzzy,chinook,spawner,37.44,2.4099999999999997,0,0,0.174,0.2,0.138,0.484,0.504,0.09
1545,Bowl,fuzzy,steelhead,spawner,16.52,6.47,1,1,0.314,0.448,0.209,0.713,0.677,0.149
1545,Bowl Transition,fuzzy,steelhead,spawner,58.370000000000005,12.66,0,0,0.3,0.339,0.146,0.546,0.57,0.128
1545,Mound,fuzzy,steelhead,spawner,119.571,0.74,0,0,0.078,0.1,0.075,0.453,0.462,0.044
1545,Mound Transition,fuzzy,steelhead,spawner,37.54,1.07,0,0,0.078,0.123,0.104,0.457,0.473,0.062
1545,Plane,fuzzy,steelhead,spawner,76.11,10.4,0,0,0.164,0.221,0.162,0.471,0.488,0.071
1545,Saddle,fuzzy,steelhead,spawner,6.8500000000000005,1.46,0,0,0.275,0.305,0.138,0.513,0.525,0.085
1545,Trough,fuzzy,steelhead,spawner,85.999,26.3,0,0,0.312,0.344,0.172,0.52,0.543,0.109
1545,Wall,fuzzy,steelhead,spawner,37.44,2.42,0,0,0.078,0.159,0.149,0.491,0.507,0.091
1545,Bowl,fuzzy,chinook,juvenile,16.52,0.4,1,1,0.079,0.119,0.092,0.488,0.512,0.094
1545,Bowl Transition,fuzzy,chinook,juvenile,58.370000000000005,2.4,0,0,0.078,0.115,0.103,0.506,0.521,0.091
1545,Mound,fuzzy,chinook,juvenile,119.571,0.29,0,0,0.078,0.092,0.054,0.442,0.448,0.035
1545,Mound Transition,fuzzy,chinook,juvenile,37.54,0.55,1,1,0.078,0.104,0.078,0.449,0.471,0.061
1545,Plane,fuzzy,chinook,juvenile,76.11,3.9,6,6,0.078,0.147,0.124,0.471,0.492,0.074
1545,Saddle,fuzzy,chinook,juvenile,6.8500000000000005,0.58,0,0,0.078,0.146,0.125,0.474,0.476,0.056
1545,Trough,fuzzy,chinook,juvenile,85.999,5.24,6,6,0.082,0.139,0.124,0.485,0.512,0.093
1545,Wall,fuzzy,chinook,juvenile,37.44,1.3599999999999999,0,0,0.078,0.139,0.119,0.474,0.484,0.063
1549,Bowl,nrei,steelhead,juvenile,28.06,9.58,9,9,0.169,1.061,16.354,16.747,18.045,9.531
1549,Bowl Transition,nrei,steelhead,juvenile,75.44,5.18,14,14,-14.648,-14.842,13.892,6.571,8.761,11.682
1549,Mound Transition,nrei,steelhead,juvenile,38.97,NA,0,0,-34.289,-34.239,3.081,NA,NA,NA
1549,Plane,nrei,steelhead,juvenile,104.6,NA,0,0,-33.605,-32.674,4.05,NA,NA,NA
1549,Saddle,nrei,steelhead,juvenile,5.2700000000000005,1.49,0,0,-1.052,-2.294,17.295,13.875,14.45,8.089
1549,Trough,nrei,steelhead,juvenile,117.29,0.12,0,0,-24.698,-24.071,8.22,2.207,2.349,1.59
1549,Wall,nrei,steelhead,juvenile,79.12,0,0,0,-31.786,-28.302,10.423,NA,NA,NA
1549,Bowl,fuzzy,chinook,spawner,28.06,8.13,0,0,0.283,0.344,0.127,0.51,0.51,0.066
1549,Bowl Transition,fuzzy,chinook,spawner,75.44,2.2,0,0,0.195,0.172,0.099,0.443,0.47,0.073
1549,Mound,fuzzy,chinook,spawner,67.16,NA,0,0,NA,NA,NA,NA,NA,NA
1549,Mound Transition,fuzzy,chinook,spawner,38.97,NA,0,0,0.23,0.212,0.049,NA,NA,NA
1549,Plane,fuzzy,chinook,spawner,104.6,NA,0,0,0.078,0.13,0.072,NA,NA,NA
1549,Saddle,fuzzy,chinook,spawner,5.2700000000000005,1.8800000000000001,0,0,0.3,0.305,0.196,0.524,0.517,0.064
1549,Trough,fuzzy,chinook,spawner,117.29,0.08,0,0,0.078,0.128,0.073,0.429,0.431,0.024
1549,Wall,fuzzy,chinook,spawner,79.12,0.01,0,0,0.229,0.171,0.078,0.432,0.432,0
1549,Bowl,fuzzy,steelhead,spawner,28.06,8.48,0,0,0.128,0.251,0.203,0.523,0.519,0.06
1549,Bowl Transition,fuzzy,steelhead,spawner,75.44,2.35,0,0,0.078,0.115,0.093,0.444,0.472,0.072
1549,Mound,fuzzy,steelhead,spawner,67.16,NA,0,0,NA,NA,NA,NA,NA,NA
1549,Mound Transition,fuzzy,steelhead,spawner,38.97,NA,0,0,0.078,0.078,0,NA,NA,NA
1549,Plane,fuzzy,steelhead,spawner,104.6,NA,0,0,0.078,0.078,0.002,NA,NA,NA
1549,Saddle,fuzzy,steelhead,spawner,5.2700000000000005,1.8800000000000001,0,0,0.3,0.302,0.199,0.524,0.517,0.064
1549,Trough,fuzzy,steelhead,spawner,117.29,0.08,0,0,0.078,0.081,0.023,0.429,0.431,0.024
1549,Wall,fuzzy,steelhead,spawner,79.12,0.01,0,0,0.078,0.081,0.031,0.432,0.432,0
1549,Bowl,fuzzy,chinook,juvenile,28.06,18.8,19,19,0.488,0.477,0.15,0.52,0.542,0.099
1549,Bowl Transition,fuzzy,chinook,juvenile,75.44,3.45,1,1,0.078,0.136,0.112,0.448,0.475,0.089
1549,Mound Transition,fuzzy,chinook,juvenile,38.97,NA,0,0,0.078,0.078,0,NA,NA,NA
1549,Plane,fuzzy,chinook,juvenile,104.6,0.01,0,0,0.078,0.079,0.01,0.447,0.447,0
1549,Saddle,fuzzy,chinook,juvenile,5.2700000000000005,1.63,1,1,0.245,0.293,0.213,0.543,0.55,0.094
1549,Trough,fuzzy,chinook,juvenile,117.29,0.7,0,0,0.078,0.089,0.049,0.422,0.429,0.024
1549,Wall,fuzzy,chinook,juvenile,79.12,0.07,0,0,0.078,0.114,0.098,0.549,0.532,0.117
157,Bowl,nrei,steelhead,juvenile,17.38,13.21,10,10,29.3,29.44,23.996,33.941,35.156,20.193
157,Bowl Transition,nrei,steelhead,juvenile,57.62,7.87,14,14,-18.904,-30.126,49.77,10.075,9.807,23.145
157,Mound,nrei,steelhead,juvenile,112.49000000000001,NA,0,0,-26.148,-26.101,14.726,NA,NA,NA
157,Mound Transition,nrei,steelhead,juvenile,36.48,NA,0,0,-35.862,-35.983,6.653,NA,NA,NA
157,Plane,nrei,steelhead,juvenile,85.83,0.25,1,1,-30.443,-30.227,17.253,6.361,6.06,10.486
157,Saddle,nrei,steelhead,juvenile,8.96,1.87,1,1,-11.553,-8.616,22.758,17.141,17.916,15.208
157,Trough,nrei,steelhead,juvenile,77.23,3.69,6,6,-20.824,-20.074,21.745,10.32,10.724,17.012
157,Wall,nrei,steelhead,juvenile,36.82,0.13,0,0,-36.918,-35.264,35.807,5.801,-17.944,73.021
157,Bowl,fuzzy,chinook,spawner,17.38,6.01,0,0,0.377,0.367,0.235,0.463,0.578,0.206
157,Bowl Transition,fuzzy,chinook,spawner,57.62,5.12,0,0,0.078,0.182,0.133,0.445,0.46,0.056
157,Mound,fuzzy,chinook,spawner,112.49000000000001,NA,0,0,0.078,0.078,0,NA,NA,NA
157,Mound Transition,fuzzy,chinook,spawner,36.48,NA,0,0,0.078,0.079,0.01,NA,NA,NA
157,Plane,fuzzy,chinook,spawner,85.83,0.05,0,0,0.078,0.081,0.03,0.514,0.497,0.057
157,Saddle,fuzzy,chinook,spawner,8.96,1.4100000000000001,0,0,0.078,0.197,0.183,0.457,0.527,0.149
157,Trough,fuzzy,chinook,spawner,77.23,0.46,0,0,0.078,0.101,0.069,0.446,0.445,0.034
157,Wall,fuzzy,chinook,spawner,36.82,0.21000000000000002,0,0,0.078,0.118,0.114,0.581,0.567,0.089
157,Bowl,fuzzy,steelhead,spawner,17.38,6.01,0,0,0.377,0.367,0.235,0.463,0.578,0.206
157,Bowl Transition,fuzzy,steelhead,spawner,57.62,5.12,0,0,0.078,0.182,0.133,0.445,0.46,0.056
157,Mound,fuzzy,steelhead,spawner,112.49000000000001,NA,0,0,0.078,0.078,0,NA,NA,NA
157,Mound Transition,fuzzy,steelhead,spawner,36.48,NA,0,0,0.078,0.079,0.01,NA,NA,NA
157,Plane,fuzzy,steelhead,spawner,85.83,0.05,0,0,0.078,0.081,0.03,0.514,0.497,0.057
157,Saddle,fuzzy,steelhead,spawner,8.96,1.4100000000000001,0,0,0.078,0.197,0.183,0.457,0.527,0.149
157,Trough,fuzzy,steelhead,spawner,77.23,0.46,0,0,0.078,0.101,0.069,0.446,0.445,0.034
157,Wall,fuzzy,steelhead,spawner,36.82,0.21000000000000002,0,0,0.078,0.118,0.114,0.581,0.567,0.089
157,Bowl,fuzzy,chinook,juvenile,17.38,12.91,19,19,0.58,0.571,0.176,0.618,0.631,0.128
157,Bowl Transition,fuzzy,chinook,juvenile,57.62,3.61,0,0,0.078,0.159,0.124,0.469,0.485,0.066
157,Mound,fuzzy,chinook,juvenile,112.49000000000001,NA,0,0,0.078,0.078,0,NA,NA,NA
157,Mound Transition,fuzzy,chinook,juvenile,36.48,NA,0,0,0.078,0.079,0.01,NA,NA,NA
157,Plane,fuzzy,chinook,juvenile,85.83,0.22999999999999998,0,0,0.078,0.086,0.046,0.478,0.485,0.065
157,Saddle,fuzzy,chinook,juvenile,8.96,1,0,0,0.078,0.185,0.163,0.55,0.554,0.104
157,Trough,fuzzy,chinook,juvenile,77.23,1.63,0,0,0.078,0.108,0.084,0.485,0.484,0.055
157,Wall,fuzzy,chinook,juvenile,36.82,0.42,0,0,0.078,0.145,0.14,0.474,0.511,0.096
1587,Bowl,nrei,steelhead,juvenile,106.19,73.1,69,69,29.205,-9.158,76.593,40.048,34.005,28.873
1587,Bowl Transition,nrei,steelhead,juvenile,486.86,268.09999999999997,251,251,11.783,-31.769,91.67,44.223,40.194,24.397
1587,Mound,nrei,steelhead,juvenile,644.65,9.14,7,7,-18.805,-13.979,22.218,12.289,13.249,10.094
1587,Mound Transition,nrei,steelhead,juvenile,287.67,32.82,12,12,-12.466,-5.897,26.185,22.05,25.327,17.518
1587,Plane,nrei,steelhead,juvenile,672.6,396.37800000000004,184,184,29.763,20.081,44.581,40.303,39.723,20.706
1587,Saddle,nrei,steelhead,juvenile,94.37,44.95,36,36,5.704,-26.016,78.527,34.777,30.702,27.183
1587,Trough,nrei,steelhead,juvenile,703.61,547.23,383,383,42.021,18.631,62.055,48.834,45.48,22.424
1587,Wall,nrei,steelhead,juvenile,330.17,23.101,10,10,3.018,9.511,35.11,35.511,38.94,25.2
1587,Bowl,fuzzy,chinook,spawner,106.19,104.34,8,8,0.538,0.582,0.116,0.538,0.586,0.113
1587,Bowl Transition,fuzzy,chinook,spawner,486.86,441.11,10,10,0.523,0.514,0.083,0.529,0.534,0.059
1587,Mound,fuzzy,chinook,spawner,644.65,3.2600000000000002,0,0,0.195,0.187,0.094,0.427,0.437,0.027
1587,Mound Transition,fuzzy,chinook,spawner,287.67,14.91,0,0,0.195,0.221,0.101,0.471,0.471,0.045
1587,Plane,fuzzy,chinook,spawner,672.6,316.87,0,0,0.399,0.373,0.13,0.493,0.485,0.047
1587,Saddle,fuzzy,chinook,spawner,94.37,72.53,0,0,0.53,0.471,0.112,0.536,0.518,0.033
1587,Trough,fuzzy,chinook,spawner,703.61,646.929,11,11,0.52,0.499,0.074,0.52,0.517,0.04
1587,Wall,fuzzy,chinook,spawner,330.17,17.851,2,2,0.195,0.263,0.142,0.505,0.519,0.09
1587,Bowl,fuzzy,steelhead,spawner,106.19,100.42,8,8,0.524,0.567,0.128,0.528,0.579,0.121
1587,Bowl Transition,fuzzy,steelhead,spawner,486.86,420.42,13,13,0.501,0.491,0.094,0.508,0.517,0.067
1587,Mound,fuzzy,steelhead,spawner,644.65,3.6999999999999997,0,0,0.078,0.129,0.109,0.439,0.449,0.035
1587,Mound Transition,fuzzy,steelhead,spawner,287.67,14.7,0,0,0.078,0.158,0.131,0.483,0.483,0.056
1587,Plane,fuzzy,steelhead,spawner,672.6,307.97,4,4,0.394,0.345,0.162,0.478,0.48,0.05
1587,Saddle,fuzzy,steelhead,spawner,94.37,69.64,0,0,0.497,0.438,0.134,0.505,0.498,0.032
1587,Trough,fuzzy,steelhead,spawner,703.61,626.129,14,14,0.496,0.476,0.084,0.499,0.499,0.045
1587,Wall,fuzzy,steelhead,spawner,330.17,18.261,2,2,0.078,0.207,0.183,0.532,0.535,0.085
1587,Bowl,fuzzy,chinook,juvenile,106.19,11.29,4,4,0.227,0.268,0.104,0.45,0.461,0.046
1587,Bowl Transition,fuzzy,chinook,juvenile,486.86,87.28,50,50,0.229,0.282,0.116,0.462,0.474,0.057
1587,Mound,fuzzy,chinook,juvenile,644.65,6.33,1,1,0.078,0.147,0.132,0.435,0.458,0.054
1587,Mound Transition,fuzzy,chinook,juvenile,287.67,34.2,28,28,0.078,0.194,0.176,0.5,0.514,0.084
1587,Plane,fuzzy,chinook,juvenile,672.6,344.998,329,329,0.42,0.368,0.179,0.493,0.507,0.075
1587,Saddle,fuzzy,chinook,juvenile,94.37,17.17,1,1,0.222,0.274,0.116,0.454,0.457,0.038
1587,Trough,fuzzy,chinook,juvenile,703.61,319.981,252,252,0.383,0.373,0.127,0.477,0.489,0.065
1587,Wall,fuzzy,chinook,juvenile,330.17,32.562,42,42,0.078,0.264,0.229,0.533,0.557,0.108
1596,Bowl,nrei,steelhead,juvenile,655.441,51.27,218,218,-148.607,-105.003,131.266,53.568,48.56,30.342
1596,Bowl Transition,nrei,steelhead,juvenile,730.2,19.580000000000002,88,88,-193.119,-188.326,169.026,43.392,41.595,30.099
1596,Mound,nrei,steelhead,juvenile,1539.631,8.23,12,12,-5.588,1.168,32.505,32.331,35.138,21.666
1596,Mound Transition,nrei,steelhead,juvenile,660.55,50.59,112,112,17.311,11.137,47.925,40.16,38.88,23.045
1596,Plane,nrei,steelhead,juvenile,1523.92,171.93,464,464,18.399,-32.199,104.422,48.82,46.808,24.313
1596,Saddle,nrei,steelhead,juvenile,98.25,5.8100000000000005,16,16,-164.532,-128.284,112.486,40.338,39.549,24.809
1596,Trough,nrei,steelhead,juvenile,1602.54,104.86,350,350,-144.523,-111.26,138.76,47.083,43.115,29.651
1596,Wall,nrei,steelhead,juvenile,778.17,19.33,42,42,27.568,21.947,46.623,55.096,52.054,22.025
1596,Bowl,fuzzy,chinook,spawner,655.441,43.279,2,2,0.3,0.318,0.064,0.525,0.528,0.076
1596,Bowl Transition,fuzzy,chinook,spawner,730.2,14.38,1,1,0.3,0.306,0.045,0.568,0.557,0.061
1596,Mound,fuzzy,chinook,spawner,1539.631,9.67,0,0,0.23,0.247,0.081,0.522,0.516,0.065
1596,Mound Transition,fuzzy,chinook,spawner,660.55,13.790000000000001,0,0,0.252,0.256,0.071,0.501,0.512,0.065
1596,Plane,fuzzy,chinook,spawner,1523.92,89.092,1,1,0.3,0.305,0.061,0.483,0.495,0.064
1596,Saddle,fuzzy,chinook,spawner,98.25,NA,0,0,0.3,0.3,0.001,NA,NA,NA
1596,Trough,fuzzy,chinook,spawner,1602.54,87.592,1,1,0.3,0.314,0.059,0.52,0.518,0.064
1596,Wall,fuzzy,chinook,spawner,778.17,14.657,0,0,0.236,0.267,0.082,0.482,0.484,0.052
1596,Bowl,fuzzy,steelhead,spawner,655.441,41.489000000000004,2,2,0.218,0.211,0.125,0.531,0.53,0.076
1596,Bowl Transition,fuzzy,steelhead,spawner,730.2,12.690000000000001,1,1,0.23,0.215,0.079,0.575,0.573,0.045
1596,Mound,fuzzy,steelhead,spawner,1539.631,9.52,0,0,0.078,0.107,0.104,0.524,0.518,0.064
1596,Mound Transition,fuzzy,steelhead,spawner,660.55,11.78,0,0,0.078,0.102,0.08,0.516,0.522,0.065
1596,Plane,fuzzy,steelhead,spawner,1523.92,83.682,1,1,0.078,0.159,0.118,0.486,0.496,0.067
1596,Saddle,fuzzy,steelhead,spawner,98.25,NA,0,0,0.219,0.18,0.063,NA,NA,NA
1596,Trough,fuzzy,steelhead,spawner,1602.54,78.161,2,2,0.214,0.2,0.108,0.53,0.523,0.067
1596,Wall,fuzzy,steelhead,spawner,778.17,14.387,0,0,0.078,0.126,0.121,0.479,0.484,0.051
1596,Bowl,fuzzy,chinook,juvenile,655.441,140.57,115,115,0.194,0.234,0.17,0.465,0.486,0.069
1596,Bowl Transition,fuzzy,chinook,juvenile,730.2,41.962,55,55,0.078,0.153,0.136,0.489,0.509,0.079
1596,Mound,fuzzy,chinook,juvenile,1539.631,40.651,21,21,0.078,0.21,0.176,0.494,0.5,0.067
1596,Mound Transition,fuzzy,chinook,juvenile,660.55,150.002,50,50,0.305,0.288,0.169,0.483,0.488,0.054
1596,Plane,fuzzy,chinook,juvenile,1523.92,482.447,581,581,0.334,0.338,0.171,0.499,0.514,0.086
1596,Saddle,fuzzy,chinook,juvenile,98.25,9.45,0,0,0.185,0.205,0.131,0.452,0.455,0.034
1596,Trough,fuzzy,chinook,juvenile,1602.54,233.87,110,110,0.226,0.238,0.149,0.471,0.483,0.06
1596,Wall,fuzzy,chinook,juvenile,778.17,83.479,57,57,0.373,0.334,0.221,0.531,0.542,0.093
1602,Bowl,nrei,steelhead,juvenile,492.4,72.51,221,221,20.442,-37.628,124.537,44.135,42.7,42.306
1602,Bowl Transition,nrei,steelhead,juvenile,840.74,64.38,253,253,-160.59,-151.706,176.418,38.112,30.965,42.184
1602,Mound,nrei,steelhead,juvenile,1452.89,7.81,19,19,-18.307,-14.989,37.825,21.767,26.435,19.076
1602,Mound Transition,nrei,steelhead,juvenile,640.14,36.96,67,67,2.796,-6.553,62.474,32.454,33.63,23.03
1602,Plane,nrei,steelhead,juvenile,1431.1699999999998,203.75,525,525,36.741,7.517,75.454,47.725,43.497,27.25
1602,Saddle,nrei,steelhead,juvenile,10.94,1.37,0,0,52.858,52.3,13.328,52.858,52.3,13.328
1602,Trough,nrei,steelhead,juvenile,1533.45,176.1,564,564,-20.885,-61.888,116.561,41.12,33.237,40.823
1602,Wall,nrei,steelhead,juvenile,728.54,12.78,23,23,8.292,10.465,43.468,44.579,45.183,21.752
1602,Bowl,fuzzy,chinook,spawner,492.4,348.11,13,13,0.525,0.543,0.213,0.626,0.646,0.162
1602,Bowl Transition,fuzzy,chinook,spawner,840.74,416.6,10,10,0.396,0.456,0.187,0.596,0.616,0.131
1602,Mound,fuzzy,chinook,spawner,1452.89,52.291,0,0,0.078,0.19,0.185,0.538,0.548,0.095
1602,Mound Transition,fuzzy,chinook,spawner,640.14,160.341,1,1,0.261,0.29,0.213,0.526,0.555,0.118
1602,Plane,fuzzy,chinook,spawner,1431.1699999999998,947.201,20,20,0.501,0.482,0.209,0.573,0.591,0.126
1602,Saddle,fuzzy,chinook,spawner,10.94,9.82,0,0,0.48,0.468,0.063,0.485,0.483,0.04
1602,Trough,fuzzy,chinook,spawner,1533.45,1046.95,21,21,0.517,0.498,0.182,0.579,0.595,0.123
1602,Wall,fuzzy,chinook,spawner,728.54,64.938,3,3,0.213,0.322,0.261,0.657,0.632,0.107
1602,Bowl,fuzzy,steelhead,spawner,492.4,343.87,19,19,0.525,0.535,0.223,0.628,0.646,0.164
1602,Bowl Transition,fuzzy,steelhead,spawner,840.74,416.6,14,14,0.396,0.456,0.187,0.596,0.616,0.131
1602,Mound,fuzzy,steelhead,spawner,1452.89,52.291,0,0,0.078,0.186,0.186,0.538,0.548,0.095
1602,Mound Transition,fuzzy,steelhead,spawner,640.14,160.981,1,1,0.26,0.289,0.214,0.526,0.555,0.118
1602,Plane,fuzzy,steelhead,spawner,1431.1699999999998,948.221,29,29,0.501,0.481,0.209,0.572,0.591,0.126
1602,Saddle,fuzzy,steelhead,spawner,10.94,9.82,0,0,0.486,0.471,0.062,0.491,0.486,0.037
1602,Trough,fuzzy,steelhead,spawner,1533.45,1047.7,29,29,0.517,0.498,0.183,0.579,0.595,0.123
1602,Wall,fuzzy,steelhead,spawner,728.54,65.338,3,3,0.177,0.316,0.265,0.657,0.631,0.108
