,GU,GUKey,UnitID,Channel,Perimeter,ElongRatio,Morphology,Position,Orient,OrientCat,bfSlope,bfSlopeSm,bedSlope,Area,Width,Length,LtoWRatio,bfwRatio,ThalwegCh,OnThalweg,No.Fish,No.FishBest,SuitArea,BestArea,MedModelVal,visit
104,Mid Channel Bar,Bc,54,NA,10.6000005,0.715212117,NA,Mid Channel,-19.54390752,Diagonal,1.778775292,1.843934377,3.313512488,4.400000417,1.329553996,3.309380764,2.489090909,0.182130684,None,None,0,NA,4.400000417,1.930002807,0.790000021,1029
105,Mid Channel Bar,Bc,55,NA,53.60000254,0.443877018,Elongated,Mid Channel,25.71519784,Diagonal,1.140888392,1.194190854,5.98256476,17.34978533,2.564796959,16.57441299,6.462270992,0.351342049,Main,Main,0,NA,1.569934186,0.329972847,0.079999998,1029
106,Pocket Pool,Pk,56,NA,5.400000256,0.828466216,NA,Mid Channel,155.6745947,Diagonal,1.032420698,1.217097068,4.687402058,1.380000127,0.862500041,1.600000076,1.855072465,0.11815069,Main,Main,0,NA,1.380000127,0.219966405,0.715000004,1029
107,Pocket Pool,Pk,57,NA,4.400000209,0.598823967,Elongated,Mid Channel,-0.705446962,Longitudinal,1.566599567,1.711782037,5.226279256,0.730000071,0.453424917,1.60996902,3.550684933,0.062113002,Side,Cut-off,0,NA,0.649985612,NA,0.5,1029
108,Pocket Pool,Pk,58,NA,9.000000425,0.414598308,Elongated,Mid Channel,12.49137576,Longitudinal,0.814632067,1.366516091,2.054224435,1.64000016,0.470537485,3.485376207,7.407223262,0.06445719,Main,Main,0,NA,2.520068496,0.880068336,0.810000002,1029
109,Pocket Pool,Pk,59,NA,6.400000302,0.445715298,Elongated,Mid Channel,8.267179553,Longitudinal,1.30956827,1.436351189,4.847474735,0.810000077,0.355504275,2.278453827,6.409075741,0.048699216,Side,Cut-off,0,NA,0.810000077,NA,0.370000005,1029
110,Pocket Pool,Pk,60,NA,7.000000335,0.604196817,NA,Mid Channel,-29.33535645,Diagonal,1.739152622,2.008690505,10.57713766,1.660000152,0.689885878,2.406195303,3.487816435,0.094504915,Side,Anabranch,0,NA,0.070000173,NA,0.079999998,1029
111,Pocket Pool,Pk,61,NA,6.000000283,0.698419902,NA,Mid Channel,40.58955675,Diagonal,1.618463056,1.546508118,4.057333946,1.420000136,0.737573928,1.925230924,2.610220957,0.101037524,Side,Anabranch,0,NA,0.149997136,NA,0.270000011,1029
112,Pocket Pool,Pk,62,NA,4.800000226,0.914478248,NA,Margin Attached,31.65718816,Diagonal,1.721772124,1.959064904,9.402652319,1.110000106,0.853846194,1.300000061,1.522522522,0.116965232,Main,Split,0,NA,0.889990369,NA,0.519999981,1029
113,Pocket Pool,Pk,63,NA,9.000000423,0.363268308,Elongated,Margin Detached,-31.82067206,Diagonal,0.794855586,0.909232466,5.994285794,1.510000153,0.39560408,3.816947844,9.648403624,0.05419234,Main,Cut-off,0,NA,1.510000153,1.29E-06,0.720000029,1029
114,Pond,Pd,64,NA,15.60000074,0.649760897,NA,Margin Attached,-101.6528724,Transverse,1.211646669,1.492762894,9.548915024,8.470000797,1.675868952,5.054094949,3.015805588,0.229571089,Backwater,Return,0,NA,0,NA,0.079999998,1029
115,Pool,Po,65,NA,22.20000105,0.462368103,Elongated,Margin Detached,7.411260079,Longitudinal,0.329462913,0.525589619,4.350990807,10.18998246,1.371328984,8.167260512,5.955726601,0.187853286,Main,"Cut-off, Main",0,NA,10.3099813,0.379993397,0.610000014,1029
116,Pool,Po,66,NA,19.0000009,0.445065889,Elongated,Margin Attached,8.245912021,Longitudinal,2.248403101,2.255616955,12.23849756,7.970000758,1.113520582,7.157479518,6.427792745,0.152537066,Main,Main,0,NA,6.409983429,1.06995845,0.610000014,1029
117,Pool,Po,67,NA,45.20000215,0.42734724,Elongated,Margin Detached,5.818356123,Longitudinal,1.129145367,1.130750398,10.63119263,34.45000327,2.222901889,15.49776148,6.971860321,0.304507108,"Main, Side","Cut-off, Main, Split",0,NA,33.82001498,0.64,0.660000026,1029
118,Pool,Po,68,NA,20.00000095,0.577641474,Elongated,Mid Channel,1.443922309,Longitudinal,2.559321965,2.348344673,9.428481708,11.90000113,1.765942775,6.738610841,3.815871576,0.241909969,Main,"Main, Split",0,NA,10.81998374,0.870026401,0.670000017,1029
119,Pool,Po,69,NA,14.20000067,0.833257153,NA,Mid Channel,-70.62191986,Diagonal,1.296780677,1.301671417,7.282411995,8.270000788,2.123618905,3.894296083,1.833801759,0.290906699,"Main, Side","Cut-off, Main",0,NA,7.079946333,0.199998724,0.540000021,1029
120,Pool,Po,70,NA,15.60000074,0.618564894,NA,Margin Attached,-44.17379299,Diagonal,1.309804988,1.212382006,9.204887207,7.030003363,1.454508875,4.84012218,3.327667684,0.199247791,"Main, Side","Cut-off, Anabranch",0,NA,0.019991779,NA,0.079999998,1029
121,Pool,Po,71,NA,8.600000406,0.479023834,Elongated,Margin Attached,-11.39595597,Longitudinal,1.493845022,1.460777155,8.2073978,2.120000207,0.61811578,3.429778479,5.548763821,0.084673395,Main,Cut-off,0,NA,0,NA,0.079999998,1029
122,Pool,Po,72,NA,24.60000117,0.51550232,Elongated,Margin Attached,13.15826436,Longitudinal,1.235048195,1.270815322,11.8998659,15.33000146,1.788736954,8.570293929,4.791254471,0.245032459,Side,Anabranch,0,NA,0.039988891,NA,0.079999998,1029
123,Pool,Po,73,NA,21.40000102,0.667061215,NA,Mid Channel,-35.93195803,Diagonal,0.75730958,0.999930652,14.13626829,15.07000143,2.294917588,6.566685232,2.861403506,0.314372272,"Main, Backwater","Main, Return, Split",1,NA,13.74013169,0.530049786,0.670000017,1029
124,Pool,Po,74,NA,23.00000109,0.596008226,Elongated,Mid Channel,-13.31173843,Longitudinal,0.796400412,0.841185347,4.319026641,16.84002989,2.174612514,7.794492812,3.584313418,0.297892125,Main,"Cut-off, Main",0,NA,11.57002748,NA,0.439999998,1029
125,Pool,Po,75,NA,34.20000162,0.527757612,Elongated,Margin Attached,16.50748113,Diagonal,0.987243223,1.042081476,16.11679267,25.94000246,2.382123477,10.88944495,4.571318428,0.326318285,Main,"Cut-off, Main",0,NA,16.95989969,0.329980035,0.50999999,1029
126,Pool,Po,76,NA,41.40000197,0.393996702,Elongated,Margin Attached,-7.117964658,Longitudinal,1.434966242,1.449178404,7.056778029,23.99000228,1.710221999,14.02742,8.202104759,0.234276986,"Main, Side","Cut-off, Main, Split, Anabranch",0,NA,16.56986216,0.039997407,0.560000002,1029
127,Riffle,Rf,77,NA,49.00000233,0.494990441,Elongated,Margin Attached,24.4225343,Diagonal,1.962590486,1.904900721,4.991892704,24.0301322,2.356212736,12.24422664,5.196570943,0.322768868,Main,"Cut-off, Main",1,1,16.5401101,7.260067461,0.600000024,1029
128,Riffle,Rf,78,NA,14.8000007,0.770047988,NA,Margin Attached,70.04418225,Diagonal,2.577686971,1.768121168,3.136580588,5.380000509,1.582900828,3.398823487,2.147211896,0.21683573,Main,Main,0,NA,5.459991621,1.279917263,0.74000001,1029
129,Riffle,Rf,79,NA,9.600000452,0.670921805,NA,Margin Detached,-28.46888274,Diagonal,1.212191757,1.233280236,8.637997524,3.160000304,1.056964074,2.989695087,2.828568311,0.144789599,Side,Cut-off,0,NA,3.360000304,0.2,0.660000026,1029
130,Riffle,Rf,80,NA,45.40000216,0.632445802,NA,Channel Spanning,-9.960222665,Longitudinal,1.843188681,1.800655399,5.109124814,14.04988155,2.630724324,8.374120348,3.183199498,0.360373195,Side,"Cut-off, Anabranch",0,NA,0.519995881,NA,0.079999998,1029
131,Riffle,Rf,81,NA,32.40000154,0.640504696,NA,Margin Attached,7.368770198,Longitudinal,0.93725654,1.132414841,4.945124749,14.72986772,2.25843478,7.009279897,3.103600759,0.309374627,Main,Cut-off,0,NA,4.570282216,0.010009979,0.079999998,1029
132,Riffle,Rf,82,NA,13.80000066,0.6444857,NA,Margin Attached,9.860242673,Longitudinal,2.558825701,2.303159243,6.512462132,5.03999771,1.283523287,3.934482945,3.065377143,0.175825108,"Main, Side","Split, Anabranch",0,NA,0.410002985,NA,0.079999998,1029
133,Riffle,Rf,83,NA,38.00000181,0.560353459,Elongated,Margin Attached,-17.35896786,Diagonal,1.003159855,1.033412446,4.424316779,23.22000219,2.392973794,9.703408479,4.054958103,0.327804629,Main,"Cut-off, Main",1,NA,19.44990454,3.509997388,0.680000007,1029
134,Transition,Tr,84,NA,49.20000233,0.317510348,Elongated,Margin Attached,16.15803411,Diagonal,1.201534863,1.229200522,9.431046764,8.460006555,0.844627189,10.66742933,12.62974892,0.115702355,Main,Cut-off,0,NA,4.410126534,0.09001627,0.649999976,1029
135,Transition,Tr,85,NA,40.80000194,0.257500251,Elongated,Margin Detached,11.54530316,Longitudinal,0.855428506,0.750005851,6.577467675,9.449972299,0.788541579,15.14187895,19.20238494,0.108019394,None,None,0,NA,7.629777895,0.650018001,0.660000026,1029
136,Transition,Tr,86,NA,187.7463663,0.310667705,Elongated,Channel Spanning,29.57466332,Diagonal,1.488368984,1.54199944,5.536905137,38.26427935,2.356166435,31.08309326,13.19223159,0.322762525,Main,Cut-off,2,1,21.30056973,13.54027116,0.670000017,1029
137,Transition,Tr,87,NA,20.00000095,0.385947524,Elongated,Margin Detached,-19.72507385,Diagonal,0.798695325,0.777531927,5.411769678,5.680000528,0.815168153,6.96788818,8.547792443,0.11166687,None,None,0,NA,4.020082867,NA,0.529999971,1029
138,Transition,Tr,88,NA,58.20000276,0.235804735,Elongated,Margin Attached,-148.8181479,Diagonal,1.104875743,1.124829346,6.94061454,12.30995679,0.757233228,17.33944148,22.89841601,0.103730579,Main,Cut-off,0,NA,7.92996987,0.079994433,0.649999976,1029
139,Transition,Tr,89,NA,29.20000139,0.429562707,Elongated,Margin Attached,-7.793711523,Longitudinal,2.058393931,1.795881789,5.081233604,0.049988603,1.090129957,7.522039667,6.900131144,0.149332871,Main,Cut-off,0,NA,0,NA,0.079999998,1029
140,Transition,Tr,90,NA,231.3758885,0.31166292,Elongated,Channel Spanning,40.31771123,Diagonal,1.339905784,1.395380932,8.987596294,47.29154883,2.06067112,27.01151226,13.10811415,0.282283715,"Main, Side","Cut-off, Main, Split",2,NA,29.00900114,6.819881915,0.629999995,1029
141,Transition,Tr,91,NA,61.39946648,0.34506022,Elongated,Margin Attached,-1.804914003,Longitudinal,1.043154967,0.915784983,8.681411438,4.310061027,0.997025628,10.66171375,10.69352025,0.136578853,None,None,0,NA,2.750065462,0.170008172,0.449999988,1029
142,Transition,Tr,92,NA,71.00000337,0.228014776,Elongated,Margin Attached,24.91681619,Diagonal,1.352816443,1.245348086,7.223858649,19.20000181,0.885438462,21.68417417,24.48975859,0.12129294,Main,Main,0,NA,16.10001207,1.890024056,0.670000017,1029
143,Transition,Tr,93,NA,159.0000076,0.290386157,Elongated,Margin Attached,-27.60329434,Diagonal,1.32974387,1.311682201,6.051339741,37.61028268,1.746746143,26.37475661,15.09936445,0.239280294,Main,"Cut-off, Main",0,NA,16.1801847,1.070034407,0.300000012,1029
144,Transition,Tr,94,NA,226.8000387,0.230473302,Elongated,Channel Spanning,-26.10272077,Diagonal,1.597367298,1.51996574,6.644626661,60.36052157,1.71486135,41.10534041,23.97006639,0.234912514,"Main, Side","Cut-off, Main, Split",2,NA,28.24024306,5.059803227,0.389999986,1029
145,Bank,Bk,1,NA,417.1999313,0.125163762,Elongated,Margin Attached,-4.549506351,Longitudinal,0.410755046,0.363334189,9.668343627,129.2329727,2.137140764,173.6946317,81.27430565,0.059530383,None,None,0,NA,4.370584848,NA,0.079999998,1096
146,Bank,Bk,4,NA,457.7999246,0.124956582,Elongated,Margin Attached,8.781376518,Longitudinal,0.625187836,0.382255918,13.44990761,228.1404459,1.984252438,161.803956,81.54403791,0.055271656,None,None,11,4,67.64019116,35.20013303,0.569999993,1096
147,Bank,Bk,6,NA,485.79992,0.143244969,Elongated,Margin Attached,-15.53044704,Diagonal,0.653256687,0.434940888,12.98888364,169.7309803,2.826826955,175.4086276,62.05142036,0.078741698,None,None,0,NA,28.19064304,NA,0.119999997,1096
148,Chute,Ch,7,NA,76.39998742,0.307564458,Elongated,Margin Detached,160.639383,Diagonal,0.092605926,0.206577817,6.86026855,17.70999418,1.147070506,15.43932485,13.45978714,0.031951825,Main,Cut-off,0,NA,2.010076855,NA,0.25999999,1096
149,Glide-Run,GR,8,NA,1674.10492,0.254177844,Elongated,Margin Attached,-22.3298212,Diagonal,0.435695545,0.438541729,1.762614452,6297.106804,18.13453631,357.3893092,19.70766184,0.505140287,Main,"Cut-off, Main",137,38,4597.413721,613.0137874,0.50999999,1096
150,Glide-Run,GR,9,NA,770.1998828,0.228299438,Elongated,Margin Attached,10.87184345,Longitudinal,0.470661112,0.578676143,3.854639167,1023.18002,6.723798675,164.2538288,24.428725,0.187292442,Main,"Cut-off, Main",27,1,877.9300252,66.09000509,0.660000026,1096
151,Margin Attached Bar,Br,10,NA,83.59998624,0.669587023,NA,Margin Attached,93.3737535,Transverse,0.278327226,0.22935425,1.65455107,38.64056483,8.281146109,23.51726842,2.839856719,0.230672594,Main,Cut-off,0,NA,7.650200931,NA,0.349999994,1096
152,Margin Attached Bar,Br,11,NA,348.9999425,0.141347637,Elongated,Margin Attached,2.801803282,Longitudinal,0.513683434,0.51568107,4.653245146,185.290772,2.103275597,134.0385005,63.72845322,0.058587064,None,None,0,NA,5.77026654,NA,0.079999998,1096
153,Margin Attached Bar,Br,12,NA,48.39999203,0.402845716,Elongated,Margin Detached,30.44585959,Diagonal,0.121534508,0.151930149,5.200038541,37.93998752,2.19903478,17.2530184,7.845723293,0.061254451,None,None,0,NA,17.42008027,0.939990212,0.439999998,1096
154,Margin Attached Bar,Br,13,NA,556.1999084,0.258855905,Elongated,Margin Attached,-6.261703729,Longitudinal,0.54541843,0.470690172,3.896731579,419.8992733,8.409185268,159.7895057,19.00178206,0.234239144,None,None,0,NA,30.67978869,NA,0.079999998,1096
155,Margin Attached Bar,Br,14,NA,1412.599767,0.18929767,Elongated,Margin Attached,19.01365574,Diagonal,0.490564979,0.469374406,2.270482432,383.9997471,9.415704379,334.5590341,35.53202402,0.262275888,Main,Cut-off,0,NA,9.700005229,NA,0.079999998,1096
156,Pool,Po,15,NA,37.59999381,0.57262063,Elongated,Margin Detached,-13.33356015,Longitudinal,0.09265949,0.199895591,5.670098388,46.82998457,3.472751883,13.48497853,3.883081484,0.096734036,Main,Cut-off,0,NA,4.970122493,NA,0.25,1096
157,Pool,Po,16,NA,22.99999621,0.729694821,NA,Mid Channel,0.70268335,Longitudinal,0.178259911,0.191022671,1.856311719,22.89999247,3.094594085,7.399998782,2.391266376,0.086200392,Main,Cut-off,0,NA,22.89999247,NA,0.519999981,1096
158,Pool,Po,17,NA,99.39998363,0.462909613,Elongated,Mid Channel,-0.114892274,Longitudinal,0.246146561,0.289612136,1.037650663,213.0899299,5.988560212,35.58283165,5.941800764,0.166812262,Main,Main,0,NA,213.0899299,NA,0.519999981,1096
159,Pool,Po,18,NA,42.19999306,0.492957812,Elongated,Margin Attached,-15.20325024,Diagonal,1.082806805,0.915707609,4.994586911,39.479987,2.745004187,14.38248699,5.239513678,0.076462512,Main,Main,4,2,36.38999576,11.06004248,0.610000014,1096
160,Pool,Po,19,NA,254.3999581,0.3539042,Elongated,Margin Attached,0.895799061,Longitudinal,0.234413969,0.251927313,2.442396143,778.8797436,8.753176347,88.98252619,10.16574129,0.243821068,Main,Main,64,10,766.3198261,217.7000132,0.74000001,1096
161,Pool,Po,20,NA,44.19999272,0.739599957,NA,Mid Channel,-71.92505407,Diagonal,0.197542551,0.224103086,1.94145792,73.32997584,5.612836684,13.06469081,2.327644924,0.156346426,Main,Main,0,NA,72.36998754,NA,0.629999995,1096
162,Pool,Po,21,NA,26.19999568,0.694022281,NA,Mid Channel,-6.805420852,Longitudinal,0.295455921,0.313808992,0.687798138,26.18999138,3.147645745,8.320501573,2.643404705,0.087678154,Main,Main,0,NA,26.18999138,NA,0.680000007,1096
163,Pool,Po,22,NA,119.5999803,0.413305095,Elongated,Mid Channel,-1.53569551,Longitudinal,0.394265323,0.409791282,1.883281208,208.3700259,5.400639829,40.25447637,7.453649502,0.15043565,Main,Main,0,NA,195.2100259,NA,0.560000002,1096
164,Pool,Po,23,NA,131.9999783,0.392610147,Elongated,Margin Detached,2.411869671,Longitudinal,0.173244248,0.209069877,4.90470169,324.4498932,6.267294379,51.76873362,8.260140739,0.174576445,Main,Main,0,NA,264.1698932,NA,0.439999998,1096
165,Pool,Po,24,NA,21.59999645,0.668961727,NA,Mid Channel,178.3194697,Longitudinal,0.444217121,0.532928647,1.491978271,18.72999383,2.565753002,7.299998798,2.845168179,0.071469443,Main,Main,1,1,18.72999383,18.0799772,0.870000005,1096
166,Pool,Po,25,NA,21.79999641,0.703333955,NA,Mid Channel,12.35571332,Longitudinal,0.456652869,0.805287149,1.623117762,19.61999354,2.760932391,7.106292644,2.573874199,0.076906195,Main,"Cut-off, Main",2,1,17.23001005,5.550017717,0.649999976,1096
167,Riffle,Rf,26,NA,59.19999026,0.492065258,Elongated,Margin Attached,-10.9365127,Longitudinal,0.510437275,0.765175278,4.428807853,61.20997985,3.411760826,17.94087657,5.258538767,0.09503512,Main,Main,3,3,35.24995591,23.03996096,0.529999971,1096
168,Riffle,Rf,27,NA,53.99999111,0.685523593,NA,Mid Channel,-114.1937801,Diagonal,0.422276153,0.471410949,0.551010134,74.58997547,5.246955672,14.21585775,2.709353506,0.146154754,Main,Main,8,NA,74.58997547,0.960008879,0.730000019,1096
169,Riffle,Rf,28,NA,167.1999725,0.410228998,Elongated,Mid Channel,0.49451818,Longitudinal,0.326216752,0.307384248,3.585718196,209.9799308,5.268172752,39.85820905,7.565850804,0.146745759,Main,Main,0,NA,209.9799308,NA,0.620000005,1096
170,Transition,Tr,29,NA,30.19999503,0.906792557,NA,Mid Channel,-55.60724912,Diagonal,0.196646993,0.224949585,0.390217156,35.14998842,4.764477687,7.377511396,1.548440749,0.132715256,None,None,0,NA,5.859793417,NA,0.379999995,1096
171,Transition,Tr,30,NA,561.4033735,0.089979819,Elongated,Margin Attached,4.897098423,Longitudinal,0.403735152,0.401332882,3.158961393,200.4359725,1.220982079,192.0125207,157.2607198,0.034010643,Main,Cut-off,0,NA,50.29109151,0.046045622,0.330000013,1096
172,Transition,Tr,32,NA,2274.236427,0.117117708,Elongated,Margin Attached,28.58403874,Diagonal,0.485574196,0.497908597,2.411434349,1304.012622,4.885659168,453.5117295,92.82508539,0.136090785,Main,"Cut-off, Main",7,NA,576.863858,14.92001822,0.439999998,1096
173,Bank,Bk,1,NA,15.60000074,0.285657716,Elongated,Margin Attached,2.98497379,Longitudinal,1.544399676,1.32906092,16.45549775,0.129982302,0.385597962,6.016629876,15.6033757,0.050077657,None,None,NA,NA,NA,NA,NA,1164
174,Bank,Bk,2,NA,79.20000377,0.176044229,Elongated,Margin Attached,-14.56576629,Longitudinal,1.314891087,1.293928648,21.41040242,4.46065281,0.771919973,31.71313502,41.08344924,0.100249347,None,None,NA,NA,NA,NA,NA,1164
175,Bank,Bk,3,NA,89.20000423,0.137431473,Elongated,Margin Attached,-12.53509777,Longitudinal,1.472494667,1.545930802,24.09256842,6.109159421,0.480899182,32.41844044,67.41213474,0.062454439,None,None,NA,NA,NA,NA,NA,1164
176,Bank,Bk,4,NA,53.20000253,0.17976448,Elongated,Margin Attached,4.141204615,Longitudinal,1.846690951,1.626036865,20.6555977,3.150360052,0.563703621,22.21025502,39.40058956,0.073208263,None,None,NA,NA,NA,NA,NA,1164
177,Bank,Bk,8,NA,15.00000071,0.34463703,Elongated,Margin Attached,1.712149184,Longitudinal,2.673515355,1.848620374,20.96473057,0.279945656,0.495318548,5.309714852,10.71979815,0.064327084,None,None,NA,NA,NA,NA,NA,1164
178,Bank,Bk,9,NA,81.80000389,0.175153849,Elongated,Margin Attached,-23.734344,Diagonal,1.616818864,1.541391328,20.17084963,1.390496031,0.744437738,30.89580367,41.50219973,0.096680226,None,None,NA,NA,NA,NA,NA,1164
179,Bank,Bk,10,NA,12.20000058,0.393251943,Elongated,Margin Attached,7.01076422,Longitudinal,1.165223783,1.205456844,17.03837596,0.099985933,0.56411325,4.644457913,8.233201244,0.073261461,None,None,NA,NA,NA,NA,NA,1164
180,Glide-Run,GR,12,NA,170.7937192,0.276138669,Elongated,Channel Spanning,35.44342244,Diagonal,1.315996821,1.34675289,7.715417479,74.20956941,2.268464782,37.87808999,16.69767601,0.294605816,Main,Main,NA,NA,NA,NA,NA,1164
181,Glide-Run,GR,13,NA,121.1447946,0.382652885,Elongated,Channel Spanning,17.22634625,Diagonal,1.612741934,1.657995163,3.898296416,127.1197377,4.044649752,35.17073304,8.695618953,0.525279189,Main,"Cut-off, Main",NA,NA,NA,NA,NA,1164
182,Glide-Run,GR,15,NA,143.0000068,0.298338124,Elongated,Margin Attached,-28.2037599,Diagonal,1.617098859,1.589075016,6.104202363,71.94941029,2.399012941,34.31828416,14.30516842,0.311560122,Main,"Cut-off, Main",NA,NA,NA,NA,NA,1164
183,Margin Attached Bar,Br,16,NA,68.20000324,0.317478617,Elongated,Margin Attached,-13.33156857,Longitudinal,1.412265142,1.333886633,7.482775802,0.009994701,1.764498247,22.28962471,12.63227365,0.229155617,None,None,NA,NA,NA,NA,NA,1164
184,Margin Attached Bar,Br,19,NA,56.00000266,0.236826056,Elongated,Margin Attached,-0.101537544,Longitudinal,1.349483362,1.409819753,7.95675345,0.009997452,0.879501363,19.96586066,22.70134134,0.114220956,None,None,NA,NA,NA,NA,NA,1164
185,Margin Attached Bar,Br,21,NA,30.00000143,0.36662392,Elongated,Margin Attached,26.21479668,Diagonal,2.652933921,2.418808803,8.770167788,1.650110419,0.930973144,8.818729988,9.472593328,0.120905603,None,None,NA,NA,NA,NA,NA,1164
186,Margin Attached Bar,Br,22,NA,73.80000351,0.40651998,Elongated,Margin Attached,21.20722383,Diagonal,2.253812391,2.323044842,8.18718399,1.089910293,2.186092657,16.84283755,7.70453965,0.283908137,Main,Cut-off,NA,NA,NA,NA,NA,1164
